# Species data from IUCN (http://www.iucnredlist.org/)
# Climate and altitude data from worldclim (http://worldclim.org/)
lon;lat;sp.rich;prec1;prec2;prec3;prec4;prec5;prec6;prec7;prec8;prec9;prec10;prec11;prec12;tavg1;tavg2;tavg3;tavg4;tavg5;tavg6;tavg7;tavg8;tavg9;tavg10;tavg11;tavg12;altitude
112.5;32.5;40;16;26;50;81;112;116;173;127;115;75;43;15;2.36899995803833;4.71149969100952;9.22649955749512;16.1005001068115;21.1975002288818;25.7250003814697;27.4930000305176;26.7262496948242;22.1625003814697;16.7217502593994;10.1897497177124;4.52299976348877;93
117.5;32.5;33;26;37;61;75;76;128;187;123;92;52;45;26;2.34724998474121;4.23624992370605;8.85249996185303;15.1292505264282;20.6095008850098;24.960750579834;27.7604999542236;27.4637489318848;22.8225002288818;17.2250003814697;10.277250289917;4.45774984359741;63
-112.5;27.5;39;12;10;2;1;1;0;15;43;43;12;7;14;15.451000213623;16.4122505187988;18.1012496948242;20.5227508544922;23.044750213623;27.0060005187988;29.523250579834;29.8962497711182;28.5537490844727;24.9125003814697;19.5452499389648;16.1077499389648;388
-107.5;27.5;64;40;26;19;11;13;75;185;165;111;44;28;49;8.60074996948242;9.65050029754639;11.6534996032715;14.8479995727539;17.8799991607666;21.2614994049072;20.9090003967285;20.4025001525879;19.378999710083;16.0365009307861;12.1547498703003;9.45400047302246;2145
-102.5;27.5;69;16;6;7;14;30;44;53;44;51;24;12;15;10.6549997329712;12.8647499084473;16.4190006256104;20.2390003204346;23.388500213623;25.0974998474121;25.0485000610352;24.5170001983643;22.7157497406006;19.2642498016357;14.97350025177;11.1107501983643;1258
-97.5;27.5;49;42;45;20;40;78;82;49;79;139;78;39;35;13.3879194259644;15.2728185653687;18.8228187561035;21.7335567474365;25.1322154998779;27.8077182769775;28.688591003418;28.6812076568604;27.2610740661621;23.5996646881104;19.0788593292236;15.2328863143921;6
-82.5;27.5;39;60;78;84;39;83;187;199;224;184;63;54;58;16.339750289917;17.0877494812012;19.5582504272461;21.8202495574951;24.8619995117188;27.220251083374;27.9235000610352;27.9377498626709;27.3004989624023;24.2749996185303;20.5942497253418;17.5709991455078;13
-12.5;27.5;26;6;5;3;1;0;0;0;0;2;3;7;10;15.9300003051758;17.0275001525879;18.5632495880127;19.5612506866455;20.673999786377;22.3530006408691;23.6162490844727;24.392749786377;23.8987503051758;22.1959991455078;19.3887500762939;16.7522506713867;176
-7.5;27.5;18;2;3;2;1;0;0;1;2;4;8;4;3;13.1177501678467;16.2014999389648;19.8754997253418;22.8184986114502;26.2325000762939;30.4432506561279;35.4790000915527;34.7830009460449;30.3229999542236;24.2834987640381;18.8269996643066;14.1052503585815;423
-2.5;27.5;12;0;1;1;0;0;0;0;1;0;2;3;1;13.4637498855591;16.6005001068115;20.9179992675781;25.4877510070801;29.8092498779297;34.9932479858398;37.996997833252;37.1647491455078;32.9392509460449;26.4079990386963;19.5452499389648;14.433500289917;336
2.5;27.5;14;4;6;2;3;1;0;0;1;1;2;2;3;12.7170000076294;15.7232503890991;19.6157493591309;24.388500213623;29.318000793457;34.7622489929199;36.3847503662109;35.827751159668;32.1047515869141;25.59375;18.4309997558594;13.8465003967285;408
7.5;27.5;14;3;3;3;2;1;1;0;0;1;2;2;3;11.4980001449585;14.553750038147;18.8104991912842;24.0755004882812;28.8262500762939;33.3692512512207;34.2102508544922;33.4775009155273;31.0480003356934;25.4507503509521;18.3509998321533;13.1497497558594;465
12.5;27.5;15;3;1;3;1;2;0;0;0;1;1;1;1;11.5260000228882;14.053750038147;18.308500289917;23.2652492523193;27.6540012359619;31.2857494354248;31.2040004730225;30.949499130249;29.0885009765625;24.1680011749268;17.6459999084473;12.7312498092651;452
17.5;27.5;14;1;2;2;2;2;0;0;1;1;1;0;1;9.90900039672852;11.9829998016357;15.4987497329712;19.8664989471436;23.2665004730225;26.5317497253418;26.7017498016357;26.9820003509521;25.3377494812012;21.7022495269775;16.1057510375977;11.2924995422363;728
22.5;27.5;12;1;1;1;0;0;0;0;0;0;1;1;1;12.9409999847412;14.8022499084473;18.4464988708496;23.2119998931885;27.3672504425049;30.2735004425049;30.4384994506836;30.1027507781982;28.1727504730225;24.2102508544922;18.3020000457764;14.1400003433228;146
27.5;27.5;12;2;1;1;0;0;0;0;0;0;0;2;0;11.3517503738403;13.2185001373291;16.9120006561279;21.6615009307861;25.6669998168945;28.2705001831055;29.1972503662109;28.8840007781982;26.4340000152588;22.5415000915527;17.0792503356934;12.9917497634888;228
32.5;27.5;23;0;1;1;1;0;0;0;0;0;0;1;1;12.3497495651245;14.2942504882812;17.7469997406006;22.8775005340576;27.2810001373291;29.6037502288818;30.169750213623;30.2779998779297;28.2485008239746;24.326000213623;18.5747509002686;13.9379997253418;420
37.5;27.5;21;9;5;12;9;5;0;0;1;1;7;15;8;9.79475021362305;11.700249671936;15.6584997177124;21.1515007019043;25.419750213623;28.2152500152588;29.019250869751;29.2724990844727;27.2504997253418;22.6730003356934;15.9617500305176;11.4132499694824;1174
42.5;27.5;16;23;12;31;28;9;0;0;0;0;9;35;19;10.7197504043579;12.8879995346069;17.1567497253418;22.8142490386963;28.1477508544922;31.6435012817383;33.1609992980957;33.1380004882812;30.3217506408691;24.9044990539551;17.3044986724854;12.3909997940063;809
47.5;27.5;18;25;22;28;20;7;0;0;1;0;3;22;22;12.7644996643066;15.4342498779297;19.4232501983643;25.4605007171631;32.0745010375977;35.533748626709;37.2890014648438;36.9002494812012;32.3880004882812;27.4449996948242;20.2999992370605;15.0827503204346;237
52.5;27.5;1;47;35;33;5;0;0;1;2;0;3;11;39;15.4826526641846;17.0632648468018;20.0887756347656;24.298978805542;28.4785709381104;31.2387752532959;33.2938766479492;33.3795928955078;32.0112228393555;28.3153057098389;23.0428581237793;18.1397953033447;40
57.5;27.5;33;44;43;51;14;7;6;23;14;7;12;7;31;16.2352504730225;17.9044990539551;21.4802494049072;26.5;30.9594993591309;32.960750579834;33.5952491760254;33.421501159668;31.3414993286133;28.3514995574951;22.7682495117188;18.0335006713867;371
62.5;27.5;36;21;18;11;6;3;2;3;2;0;1;2;7;9.34650039672852;11.956000328064;16.42799949646;22.2942504882812;27.0860004425049;30.1389999389648;30.6702499389648;29.5459995269775;25.8377494812012;20.7194995880127;15.4092502593994;11.1470003128052;1366
67.5;27.5;32;4;9;8;4;5;3;32;29;15;1;2;6;16.0050010681152;18.7402496337891;24.589750289917;30.1107501983643;35.2270011901855;37.3647499084473;36.3957481384277;34.8002510070801;32.5200004577637;28.6735000610352;22.5984992980957;17.4267501831055;61
72.5;27.5;40;4;6;5;5;10;28;86;71;30;2;2;2;15.4172496795654;18.5757503509521;24.5254993438721;30.2164993286133;34.4367523193359;35.0555000305176;33.0540008544922;31.1270008087158;31.03125;28.0289993286133;22.0690002441406;16.8775005340576;218
77.5;27.5;55;13;8;10;2;8;32;191;232;111;29;4;4;14.7034997940063;17.7095012664795;23.3824996948242;29.576000213623;33.7389984130859;34.3655014038086;30.8059997558594;29.1637496948242;29.0275001525879;26.4452495574951;20.7025012969971;16.0467510223389;179
82.5;27.5;57;20;9;14;9;30;192;435;356;214;70;1;6;15.3607501983643;17.8937492370605;23.1935005187988;28.5672492980957;30.8824996948242;30.800500869751;29.0967502593994;28.7022514343262;28.1082496643066;26.0242500305176;20.6487503051758;16.1737499237061;99
87.5;27.5;88;24;31;70;104;187;350;417;373;266;106;23;10;9.00100040435791;10.2157497406006;13.9785003662109;16.9327507019043;18.1040000915527;19.7075004577637;19.7562503814697;19.6909999847412;18.7752494812012;16.9704990386963;13.0979995727539;10.1960000991821;1896
92.5;27.5;64;13;25;48;97;141;232;272;277;163;82;17;5;8.26049995422363;9.89175033569336;13.272500038147;16.007999420166;18.5470008850098;20.6720008850098;21.1862506866455;20.986499786377;19.9584999084473;17.0222492218018;13.0474996566772;9.66699981689453;1908
97.5;27.5;109;17;55;89;149;175;639;794;725;506;178;27;17;11.991250038147;13.5880002975464;16.9179992675781;19.3194999694824;22.5157508850098;24.1830005645752;24.5450000762939;24.6432495117188;23.588249206543;21.4270000457764;17.10325050354;14.0474996566772;798
102.5;27.5;100;7;8;13;31;79;178;203;163;139;73;21;8;6.19749975204468;8.43274974822998;12.0825004577637;15.4309997558594;17.5267505645752;19.1677494049072;20.0429992675781;19.714750289917;16.9202499389648;13.5362501144409;9.49374961853027;6.58750009536743;1982
107.5;27.5;93;21;24;41;111;175;186;146;128;98;98;58;24;4.63749980926514;6.11999988555908;10.1492500305176;15.6887502670288;19.6380004882812;22.8384990692139;25.2099990844727;24.6872501373291;21.1707496643066;16.398250579834;11.4440002441406;7.11149978637695;806
112.5;27.5;57;63;94;135;202;207;192;103;119;78;97;83;47;5.51949977874756;7.34075021743774;11.4820003509521;17.9672508239746;22.5645008087158;26.1067504882812;29.5559997558594;28.6784992218018;24.3767509460449;18.9942493438721;13.2519998550415;8.14400005340576;108
117.5;27.5;78;72;115;190;253;302;328;137;128;116;72;61;48;6.6085000038147;8.3439998626709;12.1540002822876;17.3997497558594;21.3462505340576;24.3697509765625;27.2014999389648;26.5380001068115;23.7395000457764;18.9377498626709;13.4087495803833;8.35474967956543;472
-102.5;22.5;67;20;8;3;7;23;75;111;94;80;37;13;13;11.7207498550415;13.1027498245239;15.4267501831055;17.839750289917;19.7662506103516;19.6555004119873;18.1949996948242;18.0195007324219;17.3490009307861;16.0302505493164;14.1184997558594;12.4020004272461;2263
-82.5;22.5;0;43;40;41;75;151;217;164;198;226;142;58;22;22.8666667938232;23.1000003814697;23.8999996185303;25.2000007629395;26.5;28.1000003814697;28.7999992370605;29.1000003814697;28.5;27.3666667938232;25.2999992370605;23.7000007629395;3
-12.5;22.5;16;2;2;2;1;0;1;2;6;23;3;1;1;18.0130004882812;20.2292499542236;22.6727504730225;24.5507507324219;27.0869998931885;30.4037494659424;33.3267517089844;33.872501373291;32.0102500915527;27.9902496337891;23.7345008850098;19.3369998931885;317
-7.5;22.5;11;0;1;0;0;0;0;1;5;7;1;1;0;17.4130001068115;20.4570007324219;24.5087509155273;28.1647510528564;31.2802505493164;34.8802490234375;36.9934997558594;35.9420013427734;33.8057479858398;29.3802490234375;23.5974998474121;18.2390003204346;324
-2.5;22.5;11;0;0;0;0;0;1;2;6;4;1;1;0;16.8910007476807;19.943000793457;24.513500213623;29.2660007476807;32.7649993896484;36.9382514953613;37.0620002746582;36.0837516784668;34.2874984741211;29.7814998626709;23.1940002441406;17.7205009460449;322
2.5;22.5;12;1;0;1;0;1;1;1;11;8;0;1;0;15.6657495498657;18.5052509307861;22.6952495574951;27.4405002593994;31.4387493133545;35.0659980773926;34.1967506408691;33.9562492370605;31.9785003662109;27.9965000152588;22.1625003814697;17.3122501373291;472
7.5;22.5;23;1;1;1;0;3;3;2;4;3;1;0;1;14.4895000457764;17.2997493743896;21.4405002593994;26.6595001220703;30.6592502593994;32.8972511291504;32.3182487487793;31.7744998931885;30.331750869751;26.2390003204346;20.4217491149902;16.2272491455078;773
12.5;22.5;9;1;1;2;2;3;3;3;4;2;1;0;0;13.1547498703003;16.1270008087158;20.6009998321533;26.1205005645752;30.2070007324219;32.3427505493164;31.7927494049072;31.5067501068115;29.9277496337891;25.4890003204346;19.1730003356934;14.5187501907349;817
17.5;22.5;10;0;0;0;0;2;1;1;3;0;0;0;0;13.7760000228882;16.3309993743896;20.6817493438721;25.8610000610352;29.5357494354248;31.4774990081787;31.0707492828369;30.9419994354248;29.5077495574951;25.44700050354;19.3974990844727;14.7492504119873;704
22.5;22.5;9;0;0;0;0;0;0;0;1;0;0;0;0;13.8487501144409;15.9495000839233;20.3552494049072;25.5682506561279;29.2527503967285;31.0252494812012;30.8599987030029;30.3349990844727;28.798999786377;24.9827499389648;19.2592506408691;15.0834999084473;512
27.5;22.5;10;0;0;0;0;0;0;0;1;0;0;0;0;13.7895002365112;15.7807502746582;19.929500579834;24.8739986419678;28.7182502746582;30.9312496185303;31.0300006866455;30.6135005950928;28.5797500610352;24.8877487182617;19.2687492370605;15.2172498703003;358
32.5;22.5;21;0;0;0;0;0;0;0;1;0;0;0;0;17.4962501525879;18.8729991912842;22.4610004425049;27.6212501525879;31.4090003967285;33.2857513427734;34.0122489929199;33.4992485046387;32.4572486877441;29.2355003356934;23.2840003967285;19.1147499084473;324
42.5;22.5;16;11;6;28;15;17;3;1;4;4;6;13;11;16.5287494659424;19.6192493438721;22.9587497711182;26.5540008544922;32.1725006103516;33.5149993896484;35.4797515869141;35.7697486877441;32.4447479248047;26.8145008087158;21.5785007476807;17.7872505187988;911
47.5;22.5;14;7;7;30;20;5;0;0;1;0;1;3;6;16.9214992523193;18.705249786377;22.5189990997314;27.5567493438721;32.6442489624023;35.3062515258789;36.4622497558594;35.9427490234375;32.773250579834;28.2897491455078;22.9307498931885;18.3997497558594;409
52.5;22.5;14;8;18;20;11;2;0;0;1;0;1;3;5;18.0922508239746;20.4225006103516;24.3850002288818;29.2967491149902;34.0782508850098;36.7177505493164;38.010498046875;38.2055015563965;35.359001159668;30.4282493591309;25.1752510070801;20.330249786377;107
57.5;22.5;28;15;32;25;19;10;2;2;2;1;2;6;8;19.2439994812012;21.2730007171631;24.9750003814697;29.5044994354248;34.0870018005371;35.4462509155273;34.7569999694824;33.2827491760254;32.0270004272461;28.9155006408691;24.3339996337891;20.955249786377;327
72.5;22.5;60;2;1;2;2;4;85;269;194;136;16;6;2;20.701000213623;22.5607490539551;26.9052505493164;30.6667499542236;32.9490013122559;32.2135009765625;29.0904998779297;27.982250213623;27.9712505340576;27.5494995117188;24.9764995574951;22.0869998931885;13
77.5;22.5;65;10;5;7;2;7;96;409;369;275;40;9;11;19.3047504425049;21.8072509765625;26.7792510986328;31.5757503509521;34.5;31.3717498779297;26.7157497406006;25.7985000610352;26.0944995880127;25.386999130249;21.9314994812012;19.636999130249;397
82.5;22.5;54;11;14;26;12;9;177;425;460;245;44;2;3;19.9422492980957;22.8387508392334;27.0402507781982;31.7597503662109;35.2480010986328;32.7022514343262;27.9492492675781;27.5160007476807;26.9895000457764;26.3139991760254;22.3752498626709;19.960750579834;310
87.5;22.5;49;13;19;28;39;93;222;273;247;265;99;19;2;19.964750289917;22.622501373291;26.2842502593994;30.013500213623;30.8934993743896;30.066499710083;28.6315002441406;28.7887496948242;28.628999710083;27.0985012054443;23.3669986724854;20.1895008087158;15
92.5;22.5;61;6;15;32;108;238;647;673;595;363;219;74;12;18.2369995117188;20.6947498321533;25.1787490844727;27.5652503967285;27.8159999847412;26.6879997253418;26.5342502593994;26.3452491760254;26.3549995422363;25.8232498168945;22.5662498474121;19.1719989776611;172
97.5;22.5;120;2;9;10;66;171;231;276;280;177;145;74;13;15.7054996490479;17.8607501983643;21.2397499084473;24.8227500915527;24.8929996490479;24.9462509155273;24.4685001373291;24.4122505187988;24.3369998931885;22.8565006256104;19.5125007629395;16.3635005950928;836
102.5;22.5;129;11;31;34;79;170;276;328;281;123;83;48;14;14.6892499923706;15.7694997787476;19.1882495880127;21.7777500152588;23.6730003356934;24.2552509307861;24.0722503662109;24.0852508544922;23.2245006561279;21.1802501678467;17.8632507324219;14.7402496337891;861
107.5;22.5;103;33;49;53;99;198;285;295;283;160;83;45;30;13.43274974823;15.294750213623;18.5319995880127;23.3407497406006;26.5157508850098;28.3055000305176;28.9642505645752;28.628999710083;27.0970001220703;23.9017505645752;19.3687496185303;15.50475025177;136
112.5;22.5;63;38;58;91;195;344;318;265;312;211;105;43;34;14.4412498474121;15.2912502288818;18.53125;22.6895008087158;26.1884994506836;28.1282501220703;28.9169998168945;28.6909999847412;27.3924999237061;24.5699996948242;20.1965007781982;16.2045001983643;21
-97.5;17.5;97;5;7;11;31;79;158;132;120;128;48;17;6;11.9034996032715;13.2232503890991;14.5684995651245;15.6955003738403;16.2882499694824;15.5314998626709;14.6219997406006;14.7629995346069;14.7582502365112;14.0120000839233;12.8892498016357;12.0734996795654;2483
-92.5;17.5;117;172;143;102;100;161;342;272;354;463;403;240;201;20.8472499847412;21.9570007324219;23.867000579834;25.5697498321533;26.9277496337891;26.3894996643066;25.6382503509521;25.6854991912842;25.4144992828369;24.2737503051758;22.8950004577637;21.5922508239746;423
-87.5;17.5;0;147;76;56;45;82;165;161;143;183;275;229;177;24.8999996185303;25.1000003814697;25.8999996185303;27.3999996185303;28.3999996185303;28.2999992370605;27.8999996185303;28;28.2000007629395;27.7000007629395;26.1666679382324;25.3999996185303;2
-12.5;17.5;28;0;1;1;2;0;11;26;44;40;6;3;0;23.4182510375977;25.8247509002686;28.914249420166;32.3815002441406;35.2592506408691;35.6944999694824;33.3082504272461;32.2150001525879;32.5027503967285;32.4065017700195;28.6457500457764;24.238000869751;129
-7.5;17.5;22;0;0;1;3;4;6;30;45;30;4;2;0;22.400749206543;25.4009990692139;29.0354995727539;32.6730003356934;35.2384986877441;35.1549987792969;33.2847518920898;31.7089996337891;32.3192481994629;32.2985000610352;28.0747509002686;23.4382495880127;202
-2.5;17.5;25;0;0;0;1;2;10;33;43;20;2;0;0;21.5069999694824;24.1632499694824;27.8449993133545;31.9492492675781;34.1692504882812;35.015251159668;32.6785011291504;31.3712501525879;31.8979988098145;31.1580009460449;26.5487499237061;22.1645011901855;274
2.5;17.5;26;0;0;0;1;4;12;38;57;25;2;0;0;20.9992504119873;23.382999420166;27.7035007476807;31.8222503662109;34.7697486877441;35.1710014343262;33.265998840332;32.2112503051758;32.3722496032715;30.74049949646;26.2452507019043;22.1009998321533;351
7.5;17.5;27;0;0;1;1;5;10;32;44;10;0;0;0;21.1975002288818;23.8015003204346;28.357250213623;32.7272491455078;35.1834983825684;34.9775009155273;32.9165000915527;31.7964992523193;32.4199981689453;30.9095001220703;25.7019996643066;22.1040000915527;443
12.5;17.5;20;0;0;0;0;1;3;8;18;3;0;0;0;16.9322490692139;20.1400012969971;24.8827495574951;29.3137493133545;32.380500793457;32.6464996337891;31.6127510070801;31.28125;30.3419990539551;27.402250289917;22.0909996032715;18.2867488861084;431
17.5;17.5;16;0;0;0;0;1;2;8;15;5;1;0;0;20.7929992675781;23.2714996337891;27.2779998779297;31.2644996643066;33.6542510986328;33.9934997558594;32.9212493896484;32.3392486572266;31.9907493591309;29.7784996032715;25.4132499694824;21.9252490997314;209
22.5;17.5;16;0;0;1;1;2;2;12;33;11;2;2;0;16.4500007629395;18.2649993896484;22.1909999847412;26.4104995727539;28.8425006866455;29.8812503814697;28.6184997558594;27.4370002746582;27.1992492675781;24.9934997558594;20.4309997558594;17.2777500152588;1101
27.5;17.5;15;0;0;0;0;0;0;13;31;6;0;0;0;17.4104995727539;19.2670001983643;23.2912502288818;27.4634990692139;30.0417499542236;31.2692489624023;30.4317493438721;29.8862495422363;28.8804988861084;26.9287490844727;22.1119995117188;18.5200004577637;455
32.5;17.5;26;0;0;0;0;1;1;13;27;6;1;0;0;20.3062496185303;22.2840003967285;25.9127502441406;30.2302494049072;33.361499786377;34.4970016479492;33.2145004272461;32.986499786377;33.7662506103516;31.6450004577637;26.003999710083;22.0049991607666;426
37.5;17.5;43;9;4;2;4;7;5;31;35;9;8;16;10;23.6574993133545;23.5709991455078;25.9057502746582;29.0462493896484;31.9257507324219;33.1417503356934;32.6747512817383;32.2014999389648;31.536750793457;30.0184993743896;27.4020004272461;24.7390003204346;431
42.5;17.5;34;12;6;14;17;9;4;8;19;10;8;11;14;23.0260009765625;25.0970001220703;27.6189994812012;30.3332500457764;32.2457504272461;33.8030014038086;32.7967491149902;32.213249206543;31.4237499237061;28.0830001831055;25.2452507019043;23.4869995117188;103
47.5;17.5;15;3;7;25;17;3;2;3;6;1;0;1;2;18.496000289917;21.797248840332;25.2859992980957;28.9965000152588;32.6432495117188;34.0617485046387;35.3315010070801;34.7147483825684;31.9979991912842;27.2185001373291;22.5535011291504;19.1809997558594;775
52.5;17.5;22;9;11;14;15;5;4;4;6;1;2;6;7;18.0752506256104;20.7229995727539;23.7792491912842;27.1847496032715;29.8145008087158;32.5084991455078;33.076000213623;32.2092514038086;29.269250869751;25.7487506866455;22.2332496643066;18.9815006256104;719
77.5;17.5;57;1;3;8;22;27;136;222;188;212;72;15;4;22.5879993438721;25.3950004577637;28.7910003662109;30.8787498474121;32.4850006103516;28.230749130249;25.6177501678467;25.0452499389648;25.1192493438721;25.0587501525879;22.9200000762939;21.5699996948242;585
82.5;17.5;51;6;6;11;23;77;120;174;159;212;250;60;7;23.1387500762939;25.3535003662109;27.9052505493164;30.1790008544922;31.6394996643066;30.6137504577637;28.4732494354248;28.3287506103516;28.244499206543;27.33424949646;24.8430004119873;22.8155002593994;81
97.5;17.5;111;6;9;14;42;267;437;435;450;332;177;43;11;22.7872505187988;24.2652492523193;27.7045001983643;30.1832504272461;28.7062492370605;26.952751159668;26.3307495117188;26.2777500152588;26.7924995422363;26.9969997406006;25.5362491607666;22.9074993133545;85
102.5;17.5;92;3;16;37;78;174;188;173;231;214;89;12;5;22.4755001068115;24.5627498626709;27.4400005340576;29.3024997711182;28.6200008392334;28.3502502441406;27.8287506103516;27.5247497558594;27.1865005493164;25.8969993591309;23.9204998016357;21.2702503204346;201
-12.5;12.5;93;2;0;0;6;57;165;267;322;264;109;8;1;25.5472507476807;28.007999420166;30.3142490386963;31.9892501831055;31.5860004425049;28.5027503967285;26.3754997253418;25.8802490234375;26.3125;27.0904998779297;26.5797500610352;25.0672492980957;203
-7.5;12.5;74;1;0;3;23;58;116;209;258;153;51;3;0;24.0820007324219;27.1092510223389;30.0302505493164;31.4057502746582;31.3594989776611;28.9444999694824;26.7229995727539;25.8492488861084;26.3024997711182;27.4502506256104;26.2632503509521;24.1512508392334;349
-2.5;12.5;72;1;1;5;22;61;99;171;208;127;30;2;1;25.0017509460449;27.4915008544922;30.4417495727539;31.9282493591309;31.0804996490479;28.8414993286133;26.9039993286133;25.9939994812012;26.6464996337891;28.1952495574951;27.6687507629395;25.3702487945557;288
2.5;12.5;81;0;0;4;11;45;102;148;198;126;19;1;0;25.5867500305176;28.2412509918213;31.6547508239746;33.5332489013672;32.5494995117188;30.2502498626709;27.7427501678467;26.5515003204346;27.1577491760254;29.0532493591309;28.2094993591309;25.7355003356934;235
7.5;12.5;58;0;0;1;9;51;90;180;234;120;17;0;0;21.6457500457764;24.2407493591309;28.1962509155273;30.5939998626709;30.398250579834;27.9090003967285;25.5357494354248;24.7197494506836;25.652250289917;26.5424995422363;24.4087505340576;21.8649997711182;526
12.5;12.5;61;0;0;0;4;19;46;129;160;67;9;0;0;23.2829990386963;25.4932498931885;29.7172508239746;32.627498626709;33.0415000915527;31.2712497711182;28.429500579834;26.7565002441406;28.0267505645752;29.189001083374;26.8982486724854;23.847749710083;320
17.5;12.5;54;0;0;1;5;26;51;134;186;90;17;1;0;25.0422496795654;27.5222492218018;31.1837501525879;33.8237495422363;33.5592498779297;31.4025001525879;28.6429996490479;26.6569995880127;27.8159999847412;29.3414993286133;27.8640003204346;25.8024997711182;318
22.5;12.5;44;0;0;0;6;24;67;160;200;108;21;1;0;23.2352504730225;25.1162509918213;28.0472507476807;29.9432506561279;30.3547496795654;29.1827507019043;26.9974994659424;25.8889999389648;26.6672496795654;27.4232501983643;25.3449993133545;23.224250793457;648
27.5;12.5;46;0;0;0;2;13;43;98;108;59;14;0;0;22.4050006866455;24.7959995269775;28.4802494049072;30.8799991607666;31.9744987487793;29.7897491455078;28.171501159668;27.57200050354;28.3629989624023;29.136251449585;26.6030006408691;23.523250579834;514
32.5;12.5;62;0;0;0;1;18;52;95;119;70;23;1;0;24.3395004272461;26.1070003509521;29.5737495422363;32.0062484741211;32.1392478942871;30.7094993591309;28.3797492980957;26.9437503814697;28.0069999694824;29.2084999084473;27.7497501373291;25.6895008087158;392
37.5;12.5;69;5;4;17;31;95;147;315;299;119;59;22;7;17.5380001068115;18.6762504577637;19.5965003967285;20.2722492218018;19.7689990997314;18.3409996032715;16.632999420166;16.6609992980957;17.2985000610352;17.5475006103516;16.9764995574951;17.0557498931885;2175
42.5;12.5;41;11;13;11;14;9;4;20;25;19;8;17;11;24.4810009002686;24.7409992218018;26.1857490539551;28.4799995422363;30.6882495880127;32.8467483520508;33.2174987792969;32.2224998474121;31.5874996185303;28.7392501831055;26.3027496337891;24.7980003356934;538
77.5;12.5;70;3;3;6;41;115;46;62;77;116;180;62;21;22.3377494812012;24.75;27.1685009002686;28.4292507171631;27.3792495727539;25.0062503814697;23.9722499847412;23.8877506256104;24.1867504119873;23.597749710083;22.5342502593994;21.4612503051758;750
102.5;12.5;97;27;36;82;129;309;542;479;552;465;288;67;10;25.6609992980957;26.8337497711182;27.9627494812012;28.8724994659424;28.3977489471436;27.5769996643066;27.2762489318848;27.1222496032715;27.1182498931885;27.1347503662109;26.6002502441406;25.6984996795654;32
107.5;12.5;98;3;10;51;118;292;211;282;293;305;238;92;29;20.1882495880127;21.4522495269775;22.8837509155273;23.6245002746582;23.77174949646;23.3832492828369;22.9785003662109;22.713249206543;22.5672492980957;22.2072505950928;21.429500579834;20.4852504730225;748
122.5;12.5;0;133;67;65;71;155;244;282;241;267;327;291;243;23.8601703643799;24.128812789917;25.2912425994873;26.6347465515137;27.2672309875488;26.7389831542969;26.1197738647461;26.1330509185791;26.1302261352539;25.7971744537354;25.190113067627;24.3415260314941;415
-77.5;7.5;151;26;19;47;157;398;369;376;411;281;351;286;179;26.4354991912842;26.7654991149902;27.1005001068115;27.2462501525879;26.6947498321533;26.5440006256104;26.4997501373291;26.4190006256104;26.2742500305176;26.0547504425049;26.0547504425049;26.150749206543;125
-72.5;7.5;165;27;47;76;203;236;270;192;117;156;170;133;65;11.8479995727539;12.2162504196167;12.8087501525879;12.964750289917;13.0972499847412;12.8619995117188;12.6820001602173;12.8142499923706;12.8722496032715;12.878999710083;12.6204996109009;12.1180000305176;2615
-67.5;7.5;149;2;7;17;91;209;290;332;313;268;150;71;17;27.2474994659424;28.1035003662109;29.0022506713867;28.9589996337891;27.6400012969971;26.5555000305176;26.2637500762939;26.6485004425049;27.1147499084473;27.4532489776611;27.5437507629395;27.1917495727539;45
-62.5;7.5;166;51;25;29;60;157;269;276;259;149;110;100;92;25.0117492675781;25.4642505645752;26.5477504730225;27.0629997253418;26.4837493896484;25.4584999084473;25.1704998016357;25.5782508850098;26.230749130249;26.3874988555908;25.9882507324219;25.3874988555908;231
-12.5;7.5;4;9;16;38;100;258;520;755;700;559;314;156;45;26.3555164337158;27.3782749176025;28.0300006866455;28.1448268890381;27.4858627319336;26.5734481811523;25.4579315185547;25.2696552276611;25.8927593231201;26.3886203765869;26.7572422027588;26.4727592468262;9
-7.5;7.5;130;12;43;94;134;143;172;172;253;270;137;39;17;24.3322505950928;25.6805000305176;26.1574993133545;26.1487503051758;25.7565002441406;24.6730003356934;23.5384998321533;23.570499420166;24.2442493438721;24.6809997558594;24.7105007171631;23.5972499847412;343
-2.5;7.5;130;6;32;108;120;154;169;108;78;161;154;35;15;26.3729991912842;27.806999206543;27.9717502593994;27.0869998931885;26.7897491455078;25.2992496490479;24.3142490386963;24.0289993286133;24.6107501983643;25.3582496643066;26.1217498779297;26.0747509002686;289
2.5;7.5;108;6;28;65;124;145;170;152;123;169;115;20;13;27.7654991149902;29.0297508239746;29.0499992370605;28.2857494354248;27.4677505493164;26.0132503509521;25.0795001983643;24.6962509155273;25.3444995880127;26.1362495422363;27.4562492370605;27.4314994812012;156
7.5;7.5;80;7;15;50;104;177;188;175;184;280;172;24;7;25.3194999694824;26.8144989013672;27.8334999084473;27.6872501373291;26.0850009918213;24.6765003204346;23.9422492980957;23.7509994506836;24.1142501831055;24.7162494659424;25.4419994354248;24.974250793457;377
